postcode,year,age,number_citizens,health_expenditure_under_deductible,costs_per_head,log_costs_per_head,wa_statusscore,wa_SHI,status,i rank,pc3
623.0,2016,44.25139664804469,59.6536312849162,142634.12139664806,2436.6042205593108,7.416266917267843,-0.181695463430107,27.964583333333373,2.0,5.0,623
624.0,2011,44.5,112.58333333333331,219231.94099999996,2141.3999067602244,7.403405052288803,0.6006852010630755,25.74146341463408,4.0,4.0,624
624.0,2012,44.5,112.73333333333332,218411.88000000012,2124.571751963792,7.4157288801316605,0.5574657371257092,25.948192771084372,4.0,4.0,624
624.0,2013,44.5,112.0,229440.05038888898,2239.1872081611277,7.450662546670777,0.5143610288580472,26.423529411764694,4.0,4.0,624
624.0,2014,44.5,111.63333333333334,243561.6218888887,2376.521914992436,7.488428705774841,0.4722105670268207,27.302352941176558,4.0,5.0,624
624.0,2015,44.5,111.83888888888887,231688.451888889,2228.6749243172194,7.417804378842338,0.514036022628049,28.192941176470494,4.0,5.0,624
624.0,2016,44.5,112.73333333333332,251779.70811111122,2367.591280591257,7.492519219668687,0.5575574436371236,29.09529411764709,4.0,5.0,624
625.0,2011,41.753086419753096,13.629629629629632,24311.503333333334,1860.0285995615304,7.0440543693047255,0.4676478713701479,22.385714285714307,4.0,2.0,625
625.0,2012,41.3125,13.4875,21938.227249999996,1614.2824096169793,6.974669711341852,0.4115761268842357,23.125,3.0,3.0,625
625.0,2013,41.32051282051282,13.423076923076925,18323.09205128205,1319.3801747331654,6.876390624174671,0.3550904225267351,23.575000000000035,3.0,3.0,625
625.0,2014,41.66666666666666,13.476190476190474,23414.214642857143,1723.630849403123,6.978501867261697,0.30005016039534843,23.537499999999962,3.0,3.0,625
625.0,2015,43.25,13.547619047619047,19036.18845238096,1347.3677376674361,6.795956538158982,0.4316679247524431,23.5,3.0,3.0,625
625.0,2016,46.269230769230774,13.653846153846152,31695.32705128205,2295.754713214895,7.207989537706785,0.5638224984123374,23.462500000000034,4.0,3.0,625
626.0,2011,44.25698324022346,62.87709497206704,115243.04396648036,2046.7049792456887,7.303076340403416,0.3882731468834367,25.88260869565228,3.0,4.0,626
626.0,2012,44.01123595505618,62.966292134831455,119229.77926966287,2045.3809133860227,7.310732050274392,0.2203343641583019,25.85744680851068,3.0,4.0,626
626.0,2013,44.5,61.85,124590.33505555562,2150.1530883494206,7.347372336180192,0.052676431804658495,26.436170212765926,3.0,4.0,626
626.0,2014,44.5,61.38333333333333,136549.6658888889,2316.775592941451,7.403393682177281,-0.11745272059284087,27.691666666666627,2.0,5.0,626
626.0,2015,44.5,61.505555555555546,119510.43111111106,2074.4117653238272,7.268291154536848,0.03127303740911128,28.961224489795928,2.0,5.0,626
626.0,2016,44.5,61.46666666666667,129780.297,2200.058881020674,7.372343516812223,0.17859372809201088,30.243999999999968,3.0,6.0,626
627.0,2011,43.52840909090909,30.04545454545455,65126.15250000001,2217.3138818165803,7.376669490094772,-0.3979265745890988,22.01666666666676,2.0,2.0,627
627.0,2012,43.771428571428565,30.365714285714287,63650.72165714284,2117.7157377607173,7.234501227264622,-0.3747615225676828,22.033333333333307,2.0,2.0,627
627.0,2013,44.0056179775281,30.078651685393254,71593.41994382022,2383.85030792397,7.332927068584518,-0.3516103730586923,22.1333333333333,2.0,2.0,627
627.0,2014,44.25139664804469,29.927374301675982,74918.55871508378,2551.7316809925933,7.43350838022404,-0.3251058544819401,23.008333333333297,2.0,2.0,627
627.0,2015,44.25139664804469,29.45810055865922,68660.70223463685,2274.879964965103,7.305934113675986,-0.240064324074772,23.883333333333287,2.0,3.0,627
627.0,2016,44.5056179775281,29.23033707865169,73963.84808988767,2425.1573399390827,7.374978261851266,-0.15764326423192818,24.758333333333287,2.0,3.0,627
628.0,2011,43.01724137931034,37.7183908045977,75105.79781609196,1994.8934525234915,7.2483405473857,-0.08582032257096725,24.528571428571443,2.0,3.0,628
628.0,2012,43.022988505747136,37.3448275862069,69636.85178160918,1918.072405888844,7.2205441526842264,-0.03880720290057132,24.646428571428608,2.0,3.0,628
628.0,2013,42.76878612716764,37.335260115606935,73569.50526011562,1922.4141043513544,7.168670356291663,0.0077557496392973236,24.789285714285697,2.0,3.0,628
628.0,2014,43.27428571428572,37.01142857142858,69521.46165714282,1915.8464407335998,7.189701048376029,0.05380258151326761,25.75714285714277,3.0,4.0,628
628.0,2015,43.29714285714286,36.754285714285714,67861.67702857143,1814.0398781271729,7.131076177311834,0.07401665647588958,26.72499999999999,3.0,4.0,628
628.0,2016,42.26315789473684,37.46198830409357,78962.33052631577,2044.2032706450148,7.239649399272428,0.09542044770903506,27.69285714285709,3.0,5.0,628
629.0,2011,44.25139664804469,43.68715083798882,105471.70821229051,2449.0838524877504,7.463488425991539,-1.1445151330348715,20.852173913043423,1.0,1.0,629
629.0,2012,43.76271186440679,44.146892655367225,97397.65514124293,2154.066552023422,7.342849328901863,-1.5007464091834517,21.19565217391301,1.0,2.0,629
629.0,2013,44.0056179775281,43.578651685393254,103488.2579775281,2329.336318951193,7.417911950134507,-1.8556800550806183,21.491304347826013,1.0,2.0,629
629.0,2014,44.25139664804469,43.49162011173184,103004.48508379883,2311.321241912567,7.398031096393678,-2.2236813470098054,22.052173913043557,1.0,2.0,629
629.0,2015,44.5,43.13333333333333,104836.48372222217,2308.2644087702674,7.34091305240257,-2.1425451198831102,22.613043478260828,1.0,2.0,629
629.0,2016,44.5,42.244444444444454,102199.88505555557,2287.3600625001623,7.39855794590801,-2.0643240183454576,23.17391304347836,1.0,3.0,629
630.0,2011,44.5,69.71111111111111,150698.57283333328,2233.133994907971,7.418390772766106,-0.5450271302081439,22.991525423728852,1.0,2.0,630
630.0,2012,44.5,69.41111111111111,148530.70283333326,2163.174160747304,7.395164305295073,-0.6615849163317183,23.471666666666714,1.0,3.0,630
630.0,2013,44.5,68.57222222222222,153156.27088888892,2237.873309732717,7.411377304697535,-0.7781300707263606,23.561016949152517,1.0,3.0,630
630.0,2014,44.5,67.77222222222223,175473.5173888889,2561.1606271857713,7.544280738459954,-0.894616346139525,24.80847457627119,1.0,3.0,630
630.0,2015,44.5,67.92222222222222,164847.57127777775,2385.530303737537,7.459142216923225,-0.7649267551191762,26.055932203389702,1.0,4.0,630
630.0,2016,44.5,67.64444444444446,177735.97355555548,2592.119961344129,7.5416035999651525,-0.6361823120260187,27.303389830508433,1.0,5.0,630
631.0,2011,56.27777777777778,11.277777777777779,30621.494444444445,2790.399313050377,7.629963651767628,1.04690759225,19.800000000000004,4.0,1.0,631
631.0,2012,55.764705882352935,11.352941176470587,35383.54176470588,2994.8768479216856,7.316804936767138,0.9433039665,20.325,4.0,1.0,631
631.0,2013,61.53333333333333,11.666666666666664,35122.986666666664,3149.932284570984,7.655192853831574,0.8397003407499999,19.875,4.0,1.0,631
631.0,2014,60.33333333333334,11.466666666666667,27708.616,2459.3179129870127,7.456525331001908,0.736096715,21.075,4.0,1.0,631
631.0,2015,58.8,11.4,16703.916,1396.244666200466,6.889671887257522,0.837716534,22.274999999999995,4.0,2.0,631
631.0,2016,57.82352941176471,11.117647058823529,25091.598823529413,1993.899072525514,6.912933444457577,0.939336353,23.475000000000005,4.0,3.0,631
632.0,2011,43.0287356321839,39.21264367816092,69055.16114942529,1908.0352047918038,7.208405773907319,0.2301234011596447,24.90344827586207,3.0,4.0,632
632.0,2012,43.28571428571429,38.86857142857143,71567.99314285717,2014.38857246626,7.260014951808128,0.1397267370945452,25.003448275861977,3.0,4.0,632
632.0,2013,43.28571428571429,38.93142857142857,77085.20840000003,2121.9677610481995,7.310534116572678,0.04933251424408446,25.031034482758542,2.0,4.0,632
632.0,2014,43.26285714285714,39.0,78595.02931428576,2109.7956964668147,7.277575199825586,-0.04135139053120459,25.944827586206888,2.0,4.0,632
632.0,2015,43.50568181818182,38.49431818181818,74044.6893181818,1955.2519484536692,7.179621059003678,0.07039001654287301,26.858620689655233,3.0,4.0,632
632.0,2016,44.0056179775281,37.825842696629216,82010.11168539329,2230.571200888759,7.300822075707907,0.18126568503061266,27.77241379310354,3.0,5.0,632
633.0,2011,44.028089887640455,41.1123595505618,86740.63376404495,2371.7798919280044,7.352189620193981,0.31792472673464595,26.03333333333336,3.0,4.0,633
633.0,2012,43.779661016949156,41.259887005649716,87063.56497175143,2243.0550525248227,7.339582303756808,0.32647253130813986,26.199999999999914,3.0,4.0,633
633.0,2013,43.76271186440679,40.836158192090394,84136.73892655369,2207.371553716923,7.268621196736557,0.3350303478413608,26.460000000000033,3.0,4.0,633
633.0,2014,44.0056179775281,40.58426966292135,87507.53039325842,2264.6694333211,7.322786245458287,0.3437143830068067,27.57333333333336,3.0,5.0,633
633.0,2015,44.25139664804469,40.089385474860336,83977.3315083799,2139.7823563590296,7.267698050428747,0.44685526107927415,28.686666666666586,4.0,5.0,633
633.0,2016,44.25698324022346,39.88826815642458,97354.86525139672,2481.633008742361,7.373795456493207,0.5499486388329882,29.8000000000001,4.0,6.0,633
634.0,2011,40.77564102564103,21.378205128205128,39999.463269230764,1771.3773280293897,7.064129425990534,0.4820194857500009,26.300000000000075,4.0,4.0,634
634.0,2012,41.192307692307686,21.185897435897434,40931.48698717949,1814.6150721824301,7.1340054197513965,0.4499749184999992,26.400000000000066,4.0,4.0,634
634.0,2013,41.69620253164557,20.955696202531644,40058.48253164556,1851.3076614998695,7.063578931079397,0.41793035125000016,26.900000000000052,3.0,4.0,634
634.0,2014,41.316770186335404,20.459627329192546,38638.010621118025,1863.8252332453894,7.056150218573972,0.385885784000001,27.80000000000009,3.0,5.0,634
634.0,2015,41.86335403726708,20.310559006211182,36068.548509316766,1713.4594251999429,7.012774754689668,0.5258414624999984,28.699999999999914,4.0,5.0,634
634.0,2016,42.00625,20.475,42225.55118749999,2003.8692079523792,7.167008290467043,0.6657971409999991,29.599999999999994,4.0,6.0,634
635.0,2011,42.30409356725146,29.35087719298245,58478.999122806985,2117.0826043760326,7.264749596307921,-0.006639499000000024,22.80000000000007,2.0,2.0,635
635.0,2012,42.79768786127168,29.05780346820809,57827.68040462429,2088.7379003200517,7.202151671975787,-0.06509482599999987,22.80000000000007,2.0,2.0,635
635.0,2013,42.57558139534883,28.90697674418605,58154.67651162791,2096.8424917228845,7.276817210113692,-0.12355015300000005,22.900000000000066,2.0,2.0,635
635.0,2014,42.54651162790697,28.8546511627907,58828.564302325576,2171.6742462542625,7.263877246121242,-0.1820054800000006,23.80000000000007,2.0,3.0,635
635.0,2015,43.04651162790697,28.465116279069772,53706.20087209302,1908.5760799705206,7.178841423259051,-0.24293041350000014,24.699999999999925,2.0,3.0,635
635.0,2016,42.321637426900594,28.157894736842106,62875.089766081874,2283.779611136561,7.299748236694937,-0.3038553470000007,25.599999999999966,2.0,4.0,635
636.0,2011,44.5,138.42222222222222,305970.54033333337,2323.521965651112,7.505975549275847,-0.28497986074241,23.803603603603648,2.0,3.0,636
636.0,2012,44.5,137.17222222222222,290432.9120555555,2214.372495733889,7.441413360035653,-0.3719076184481828,23.946902654867266,2.0,3.0,636
636.0,2013,44.5,136.92777777777778,304256.76566666673,2298.962136850374,7.495222648698649,-0.4587480211818046,24.158035714285692,1.0,3.0,636
636.0,2014,44.5,135.56666666666666,313062.9864444445,2406.5222048887745,7.519464908517491,-0.5460603704724986,25.07410714285711,1.0,4.0,636
636.0,2015,44.5,135.00555555555556,299513.9291111111,2288.9937481175407,7.4623685685469505,-0.42312370120957016,25.990178571428586,2.0,4.0,636
636.0,2016,44.5,134.52222222222218,323160.60566666693,2431.4249483459084,7.527762541478817,-0.3031123479262716,26.906250000000004,2.0,4.0,636
637.0,2011,44.5,208.28333333333333,476039.5653333335,2516.317363729276,7.584997746160816,-0.4720120875037707,22.128488372093106,1.0,2.0,637
637.0,2012,44.5,207.40555555555562,463565.7810555557,2387.0807735822227,7.542451316239354,-0.6502726548283815,22.28571428571424,1.0,2.0,637
637.0,2013,44.5,205.4,468620.8990555557,2430.838995800299,7.567418274005924,-0.8285556801479319,22.459770114942447,1.0,2.0,637
637.0,2014,44.63687150837989,204.6368715083799,489482.4636871509,2559.406451906388,7.601387307228861,-1.0050063501241489,23.25344827586204,1.0,3.0,637
637.0,2015,44.5,204.63333333333333,480817.96744444437,2518.371646451367,7.578028785137008,-1.0475416399501118,24.04712643678159,1.0,3.0,637
637.0,2016,44.5,204.45555555555558,522032.5256111114,2657.2513475809105,7.641077212300055,-1.088626858183934,24.84080459770119,1.0,3.0,637
641.0,2011,44.5,377.5944444444444,974922.2181666674,2789.864202339781,7.732690796517874,-1.3705140558463074,20.839306358381574,1.0,1.0,641
641.0,2012,44.5,376.3277777777778,892391.4042777776,2553.0267168661744,7.6459657765144575,-1.5857559584371703,20.95552325581401,1.0,1.0,641
641.0,2013,44.5,374.5777777777778,913038.1001666669,2602.7465663853163,7.667371154319965,-1.8010688993281116,20.976811594202907,1.0,1.0,641
641.0,2014,44.5,372.16666666666674,938271.4830555556,2742.0506602241944,7.687770499442693,-2.0148522799615347,21.68011527377527,1.0,2.0,641
641.0,2015,44.5,370.2611111111111,934331.3444444442,2691.0673775219557,7.6524383845451025,-1.9572566966112388,22.383381088825107,1.0,2.0,641
641.0,2016,44.5,371.58888888888885,1011049.5598333336,2880.9268686136825,7.739434179009527,-1.8999588339142934,23.086609686609755,1.0,3.0,641
643.0,2011,44.5,151.76111111111112,380046.2036666668,2685.909607388265,7.675044052430928,-1.3685746149588238,21.078625954198404,1.0,1.0,643
643.0,2012,44.5,151.31666666666666,373172.9619444445,2657.94738185433,7.631601366904303,-1.6111729646820316,21.08384615384612,1.0,1.0,643
643.0,2013,44.5,149.13333333333333,376278.3922777777,2712.796392426605,7.662081113984978,-1.8534483923287264,21.410852713178336,1.0,2.0,643
643.0,2014,44.5,147.42777777777778,375686.0155,2753.349314574348,7.650716658025912,-2.103764398584603,22.076377952755962,1.0,2.0,643
643.0,2015,44.5,147.40555555555557,380069.086,2750.394420102472,7.631710659588758,-1.9964603844131263,22.73439999999993,1.0,2.0,643
643.0,2016,44.5,147.68888888888893,413729.3683888889,2924.117263321397,7.716412218377755,-1.9080602784435996,23.384552845528532,1.0,3.0,643
644.0,2011,44.5,171.40555555555557,408202.74833333335,2559.9926697949195,7.617049120292166,-0.8693130963950458,21.079020979021035,1.0,1.0,644
644.0,2012,44.5,169.68888888888893,383723.2548333334,2426.402044204914,7.567127824455524,-1.0577945572894765,21.286713286713262,1.0,2.0,644
644.0,2013,44.642458100558656,168.85474860335196,396028.112793296,2500.328533475816,7.592667374604812,-1.2458458574068323,21.50209790209785,1.0,2.0,644
644.0,2014,44.5,168.41666666666666,415570.7341666667,2644.0082397276387,7.632527091831488,-1.4359898138583842,22.13591549295779,1.0,2.0,644
644.0,2015,44.5,167.4111111111111,413487.7910000001,2601.017996408418,7.5905143271939775,-1.4656437496892634,22.765957446808468,1.0,2.0,644
644.0,2016,44.5,165.31111111111107,438577.30372222216,2788.8533041880933,7.649557257896861,-1.4971178327158374,23.392142857142893,1.0,3.0,644
645.0,2011,42.82080924855492,36.04046242774567,77571.43052023124,2253.9477488023235,7.421442195640997,-0.2985837830705261,22.000000000000004,2.0,2.0,645
645.0,2012,42.809248554913296,35.676300578034684,78172.62369942192,2298.0993806114466,7.462695139462876,-0.4165672536589019,22.13214285714279,2.0,2.0,645
645.0,2013,43.30857142857143,35.16571428571429,80533.15291428572,2358.3740572562665,7.472170231319248,-0.5348185977803724,22.38214285714278,1.0,2.0,645
645.0,2014,43.54545454545455,34.88636363636363,78612.13863636361,2338.622903819824,7.4296915718891805,-0.6503767724100302,23.37142857142861,1.0,3.0,645
645.0,2015,43.54545454545455,34.74431818181818,79770.27227272725,2364.8261513897,7.44384101972356,-0.6751733551709151,24.360714285714387,1.0,3.0,645
645.0,2016,43.53409090909091,34.84659090909091,82089.09744318185,2361.239492961014,7.446516937939293,-0.6956954160621508,25.349999999999966,1.0,4.0,645
646.0,2011,44.5,217.76666666666668,525164.083222222,2514.778529098141,7.598692139324138,-1.1943797294533822,20.437878787878734,1.0,1.0,646
646.0,2012,44.5,217.8111111111111,501957.55138888897,2391.683757926864,7.572134053820743,-1.4785636638602502,20.571356783919665,1.0,1.0,646
646.0,2013,44.5,215.98888888888888,516678.1494444446,2458.695183474592,7.592637011536733,-1.7622621583301237,20.6817258883248,1.0,1.0,646
646.0,2014,44.5,214.11111111111111,555075.911,2686.30319226371,7.671068227064268,-2.0588243636999404,21.224615384615387,1.0,2.0,646
646.0,2015,44.5,212.1611111111111,534648.1170555555,2576.2889702377247,7.594919256255803,-2.017409897005105,21.767357512953364,1.0,2.0,646
646.0,2016,44.5,211.82222222222225,586166.9657222225,2821.445570564501,7.693763604205393,-1.9880772733279133,22.309947643978944,1.0,2.0,646
647.0,2011,41.76331360946745,31.857988165680474,70329.59218934912,2269.783367537128,7.419706397284617,-0.5248344169999988,21.699999999999932,1.0,2.0,647
647.0,2012,42.26900584795322,32.058479532163744,73665.92502923978,2405.671584126934,7.4738079925014365,-0.733600568,21.699999999999932,1.0,2.0,647
647.0,2013,42.50581395348837,31.959302325581394,73039.66290697671,2381.1599988588023,7.406762774280634,-0.9423667190000034,21.599999999999934,1.0,2.0,647
647.0,2014,42.5406976744186,31.82558139534884,72310.03924418606,2387.703170872625,7.415821021807197,-1.1511328699999983,22.300000000000068,1.0,2.0,647
647.0,2015,43.045977011494244,31.57471264367816,71081.95867816094,2294.779443352107,7.374636814551965,-1.0372496130000002,23.0,1.0,2.0,647
647.0,2016,43.06321839080461,32.05747126436781,80672.07477011495,2510.706178433385,7.463664372913216,-0.9233663560000018,23.69999999999993,1.0,3.0,647
650.0,2011,40.333333333333336,13.166666666666664,2823.070833333333,255.29967057479558,2.981432734310836,,,,,650
650.0,2012,42.1578947368421,12.842105263157894,2184.888947368421,186.42952502059345,2.6862244053501336,,,,,650
650.0,2014,32.0,10.0,802.23,80.223,4.397198458291103,,,,,650
650.0,2015,26.0,11.0,0.0,0.0,0.0,,,,,650
650.0,2016,28.5,11.5,822.7749999999997,63.290384615384596,2.424374824097492,,,,,650
651.0,2011,42.786127167630056,110.78034682080923,163781.69641618483,2244.816692729925,7.416391839429827,-0.15450965400307376,19.142622950819707,2.0,1.0,651
651.0,2012,43.03448275862069,113.83333333333331,153306.30603448275,2016.2096997168671,7.3421311852231375,-0.040059966528215335,18.410569105691106,2.0,1.0,651
651.0,2013,42.7906976744186,117.98837209302326,164446.87244186056,2116.1515694197738,7.363079958046208,0.07359760620468947,18.37187499999996,3.0,1.0,651
651.0,2014,43.045977011494244,121.86781609195404,175551.4568965517,2287.296008182905,7.399646662105452,0.8496069160188714,18.756716417910415,4.0,1.0,651
651.0,2015,43.28,125.42857142857143,171471.43017142866,2152.8893542724913,7.327190600128097,0.8582275289003121,19.134285714285745,4.0,1.0,651
651.0,2016,43.0,127.92528735632185,187121.63206896558,2226.29054633094,7.395286553452044,0.8390516409518483,19.505479452054747,4.0,1.0,651
652.0,2011,44.53072625698324,190.30167597765362,364487.9739664804,2395.3039155305137,7.495117614432652,-0.1176423323647089,21.157073170731657,2.0,1.0,652
652.0,2012,44.620111731843565,190.1620111731844,336170.9358659218,2153.9797412840026,7.4228408271284225,-0.04992053043253602,20.938235294117593,2.0,1.0,652
652.0,2013,44.5,192.32222222222225,346028.22877777764,2216.2246273464134,7.430036351337396,0.017424500073058766,21.105825242718407,2.0,1.0,652
652.0,2014,44.5,192.52777777777774,358168.62455555546,2323.033345371809,7.44663152239145,0.08131118040019382,21.841826923076948,3.0,2.0,652
652.0,2015,44.5,196.39444444444442,353993.16794444463,2230.7238541567826,7.396851697142132,0.08983333631254263,22.578095238095194,3.0,2.0,652
652.0,2016,44.5,194.91666666666663,387022.5365000001,2424.7886453727565,7.480253884559715,0.0934181784273562,23.31462264150934,3.0,3.0,652
653.0,2011,44.5,331.52777777777777,699471.0018333334,2430.755272685167,7.562857708573242,-1.281291731682706,20.158360655737752,1.0,1.0,653
653.0,2012,44.5,331.12222222222215,681219.8122777779,2375.3520586401564,7.528446991943312,-1.3270440477512793,20.17934426229512,1.0,1.0,653
653.0,2013,44.5,330.9166666666667,704662.9471111104,2426.265911779515,7.563713105217602,-1.3727225174290878,20.245901639344204,1.0,1.0,653
653.0,2014,44.5,332.4055555555556,761438.076444444,2645.9320131555537,7.625406109015954,-1.4211320155501368,20.789610389610427,1.0,1.0,653
653.0,2015,44.56983240223464,331.07262569832403,726238.1016759777,2534.314719787833,7.567823084113457,-1.502861474538665,21.335691318327925,1.0,2.0,653
653.0,2016,44.5,331.3388888888889,764902.7367222221,2659.4928181830687,7.617971808240731,-1.5858876840903184,21.8840764331211,1.0,2.0,653
654.0,2011,44.5,234.82222222222225,470567.47005555563,2595.4673088066047,7.618651396591612,-1.077890430998174,19.689756097560924,1.0,1.0,654
654.0,2012,44.5,238.42777777777775,450526.6990555554,2465.838126451678,7.5680131531806465,-1.1204225725752142,19.37558685446005,1.0,1.0,654
654.0,2013,44.5,239.86666666666667,470270.3885555557,2545.841996373754,7.583660991579713,-1.162483881134902,19.481308411214872,1.0,1.0,654
654.0,2014,44.5,239.87222222222226,481442.12633333344,2573.197418089193,7.5816557067216195,-1.1984202696281157,19.955963302752355,1.0,1.0,654
654.0,2015,44.5,239.51666666666668,478237.6974444443,2537.8744905972626,7.557745105311675,-1.3382163268520055,20.429729729729747,1.0,1.0,654
654.0,2016,44.5,241.8388888888889,516981.4787222222,2706.7516086845844,7.630392090122586,-1.4612333473075465,20.902654867256718,1.0,1.0,654
655.0,2011,40.6044776119403,16.119402985074625,29205.946194029857,1812.9187319112161,7.123571556359083,0.33212059049999954,22.80000000000004,3.0,2.0,655
655.0,2012,41.64444444444445,15.911111111111113,25959.88822222222,1666.5056107672224,7.038730836911782,0.2611189299999996,23.19999999999996,3.0,3.0,655
655.0,2013,41.189781021897815,15.802919708029195,28921.934160583936,1835.536973401296,7.122430743315436,0.1901172695,23.300000000000054,3.0,3.0,655
655.0,2014,41.066176470588225,15.882352941176471,31147.0463235294,1944.347452759784,7.141424716361043,0.11911560899999975,23.800000000000047,3.0,3.0,655
655.0,2015,41.619402985074636,15.8955223880597,29097.759029850742,1835.4044556808703,7.125346491947735,0.139631344,24.300000000000054,3.0,3.0,655
655.0,2016,40.897058823529406,15.772058823529413,28733.157720588246,1751.8165556368735,7.056258406765789,0.16014707900000025,24.800000000000054,3.0,3.0,655
656.0,2011,44.5,126.72777777777776,256788.0878333332,2329.7062019076106,7.466281285223032,-0.4199753741279718,23.009574468085155,2.0,2.0,656
656.0,2012,44.25139664804469,129.40782122905028,242880.19413407837,2109.481449037887,7.3880991399539555,-0.4441540320317103,23.038947368420963,1.0,3.0,656
656.0,2013,44.5,128.01111111111112,262990.1893333332,2312.064138485411,7.464078615734193,-0.4676665628644242,23.13402061855677,1.0,3.0,656
656.0,2014,44.5,127.62222222222222,276941.2067222221,2491.6274111190187,7.5214462835946225,-0.4681800456786352,24.07448979591843,1.0,3.0,656
656.0,2015,44.5,128.11666666666667,277002.57483333326,2352.626551131611,7.4810300823395846,-0.6089882351271243,25.012121212121205,1.0,4.0,656
656.0,2016,44.5,128.85,283121.3070555555,2415.595683198177,7.494272005649977,-0.7216019884415924,25.94700000000009,1.0,4.0,656
657.0,2011,44.5,63.06666666666667,136216.17661111115,2295.68831372442,7.3987818647605295,0.2365633370391287,23.623076923076948,3.0,3.0,657
657.0,2012,44.5,63.20555555555556,130369.06922222224,2152.3309316854225,7.349334211146925,0.21396632295787574,24.003773584905595,3.0,3.0,657
657.0,2013,44.5,62.8,135180.05438888888,2264.719146431417,7.4068193107513585,0.19166162745761733,24.12830188679252,3.0,3.0,657
657.0,2014,44.5,63.005555555555546,135907.29511111113,2270.645250126278,7.386807771436215,0.1716151610963861,25.392452830188642,3.0,4.0,657
657.0,2015,44.5,62.87222222222222,128399.52988888892,2146.0760258643068,7.317207886187657,0.2442622984710304,26.65660377358481,3.0,4.0,657
657.0,2016,44.5,63.08333333333334,143168.74461111115,2338.3354155205498,7.390323295923243,0.3198328502142205,27.92075471698111,3.0,5.0,657
658.0,2011,44.63128491620112,119.35754189944134,216257.31441340782,2128.402132791951,7.395405417264824,0.7732214662796959,26.821839080459828,4.0,4.0,658
658.0,2012,44.5,120.27222222222224,210650.4971111112,2051.246423503632,7.343938752072322,0.7204757507111321,27.27386363636371,4.0,5.0,658
658.0,2013,44.5,118.74444444444444,215834.43988888885,2073.9856863227296,7.354632779040558,0.6681567487917979,27.48522727272727,4.0,5.0,658
658.0,2014,44.5,117.88888888888887,227605.42366666676,2217.32869897404,7.377852123702244,0.6185842490770321,28.806818181818105,4.0,5.0,658
658.0,2015,44.5,116.75,221322.7107222221,2155.0387845968007,7.36032474758031,0.6424419867979659,30.12840909090911,4.0,6.0,658
658.0,2016,44.5,116.92222222222222,241546.94749999995,2315.288112579657,7.416345696905321,0.667980969718797,31.4499999999999,4.0,6.0,658
659.0,2011,44.5,96.58888888888887,191624.12483333336,2338.965553186526,7.452941628461764,-0.02899857197304602,23.35915492957748,2.0,3.0,659
659.0,2012,44.5,97.70555555555555,188012.45905555558,2300.790217369686,7.446533421848941,-0.0403811313709277,23.449999999999925,2.0,3.0,659
659.0,2013,43.91525423728814,97.93220338983049,184317.6289265536,2149.127494880125,7.382987633456037,-0.051755987566966866,23.632394366197246,2.0,3.0,659
659.0,2014,44.34269662921349,96.96629213483145,192398.36089887636,2289.937356136581,7.432303350669867,-0.0609594359893002,24.426760563380327,2.0,3.0,659
659.0,2015,44.5,95.56666666666666,177814.95472222212,2087.447997870942,7.329429681402054,-0.08276301544791834,25.221126760563468,2.0,4.0,659
659.0,2016,44.5,96.07777777777778,195851.28738888886,2240.809717015952,7.4318542678256625,-0.1073070418121705,26.01549295774655,2.0,4.0,659
660.0,2011,44.752808988764045,203.35955056179776,386303.1298876402,2336.5281435196453,7.496782783776606,0.1783310810166734,23.700653594771207,3.0,3.0,660
660.0,2012,44.5,204.70555555555558,382772.33561111096,2272.9799166143275,7.459383945524117,0.13921025523788558,23.979999999999997,3.0,3.0,660
660.0,2013,44.5,204.5,389789.9364999999,2246.589766012119,7.455253256599208,0.10061668749048318,24.15354838709672,3.0,3.0,660
660.0,2014,44.5,203.95555555555558,422524.0467777779,2410.325550845803,7.517958004989357,0.05386860272207878,25.500641025641023,3.0,4.0,660
660.0,2015,44.5,203.28333333333333,409471.7398333334,2351.6879713795183,7.475470579269983,0.06297183609420405,26.84585987261143,3.0,4.0,660
660.0,2016,44.5,203.77777777777774,431380.3496666664,2475.470362783089,7.522497109856419,0.0612000148610239,28.189240506329064,3.0,5.0,660
661.0,2011,42.2748538011696,39.75438596491228,64957.05,1868.9154728879046,7.188010966440135,0.7239428346154541,24.614814814814874,4.0,3.0,661
661.0,2012,42.26315789473684,40.216374269005854,63962.36391812867,1781.9774314943008,7.14142793245578,0.7199881553950578,26.099999999999977,4.0,4.0,661
661.0,2013,43.01149425287356,39.31034482758621,72102.39275862071,2024.383599739624,7.216736524639906,0.7164593812832863,25.314285714285692,4.0,4.0,661
661.0,2014,43.27428571428572,39.40571428571429,76843.21457142862,2235.9146995626693,7.276418042085719,0.7121758799521691,26.76785714285719,4.0,4.0,661
661.0,2015,43.77401129943503,39.135593220338976,70130.12186440677,2042.0295910592688,7.206474434875913,0.7958454905062627,28.221428571428625,4.0,5.0,661
661.0,2016,44.016853932584276,39.179775280898866,76843.09966292133,2205.45513863628,7.286052960106606,0.8789252223537666,29.675000000000097,4.0,6.0,661
662.0,2011,42.514619883040936,52.853801169590646,89277.08350877193,1972.7693493174734,7.259631391731789,0.2022835394526651,24.118918918918986,3.0,3.0,662
662.0,2012,43.03448275862069,52.7816091954023,88757.77597701151,1919.6881702872681,7.25429880762496,0.2582152863984101,24.270270270270327,3.0,3.0,662
